x0,x1,x2,x3,x4,y
-0.338546,0.20639506,0.2816418,0.9652906,-0.73237574,-1.4039362668991089
2.4520993,0.6766154,0.6394013,0.39414334,-0.036829345,2.952061891555786
1.5001357,0.5223527,-1.1502765,1.4605408,-0.6205195,-3.015049457550049
-0.50590205,0.60690945,-0.28180024,0.7976763,0.80346465,-2.892138957977295
0.3802661,-1.574657,0.46387845,0.19457741,0.040010005,0.5559841990470886
-0.5921413,1.4537697,-1.6001409,0.247871,0.5027993,-2.143819808959961
-0.7843973,-1.7704564,1.7178942,0.08051735,-1.7040062,-9.218667984008789
1.3382246,0.3684045,1.734954,0.7024135,0.9161579,1.2574989795684814
-2.050525,-0.54020125,-0.96207714,-0.3753086,0.8701102,-3.5996484756469727
-0.94445866,-0.30661783,0.063956976,-0.9952895,-1.490669,-7.7380523681640625
0.23354937,0.06169608,-0.18524782,-0.015909666,0.12627015,0.1916113942861557
0.11953742,-0.6952464,-1.1162894,-0.1032445,0.34555417,-0.008184164762496948
0.8459086,0.22282359,-0.23543595,1.3723754,0.9628394,-2.581483840942383
1.6016833,-0.12044337,-0.7209963,-0.09407392,1.2486802,-2.940269947052002
-1.325355,-0.327087,-0.8109634,0.8601148,-0.37219214,-3.135979413986206
0.65779823,-1.357928,-0.047017284,-1.3976368,0.5948271,-0.2722334861755371
0.66293,-1.2990776,1.0036515,-2.3118734,-0.22586964,-4.130751609802246
0.7476943,2.1361594,1.3011507,0.22866063,0.45413852,0.7240127921104431
2.0167592,-0.7032322,-1.6909608,-1.446517,-0.8351967,4.816105365753174
0.36543024,0.032975085,1.6910923,1.5075651,2.882921,-19.469406127929688
0.26943773,-0.28901386,-0.5532941,-1.2257048,0.42887014,1.0739994049072266
-0.787206,0.9673252,1.872188,0.58148223,1.5749054,-6.050898551940918
0.9911905,-0.12658907,0.8432093,1.8775473,-1.4673185,-2.3015499114990234
0.81756634,0.44434723,-0.23801373,1.1626892,0.29822105,-0.002713024616241455
0.025694955,-2.8804855,0.42534187,0.6454587,0.13026229,0.5238713622093201
-0.68632424,2.107299,-0.68203866,-0.6025401,-0.9540989,-2.595327138900757
-0.23566002,0.39708567,-0.23838058,-0.7653227,-0.46964145,-0.5324732065200806
0.64539796,-0.091406494,0.35401964,0.98727816,1.5474597,-5.839465141296387
-0.4280613,-0.94406754,-0.7436175,0.8639879,-0.1518693,-1.7822072505950928
0.08173127,-1.2243501,-0.18084534,0.73314625,1.8735076,-10.713533401489258
1.2209153,-0.8593693,1.631168,1.256038,0.64800704,4.058793544769287
-0.22756614,-0.9638694,0.83828056,-0.17615137,0.84189874,-2.649275064468384
0.55906546,-0.13846046,0.8788591,2.004916,-0.49323702,3.3532943725585938
0.5722604,0.88188756,1.5306175,-0.12127259,0.44342548,-0.3888619542121887
1.1093113,-2.7780678,-0.26937154,-0.28269652,1.1281648,-2.556655168533325
0.6470402,0.15491608,0.9658922,1.0353318,-0.7694337,0.8709933757781982
1.7082689,-0.35343856,-0.33168837,-0.4566179,-0.66987216,0.6649923324584961
-1.1902859,2.2969904,-1.1311444,-1.1305649,0.11092285,1.330466866493225
-0.32827702,1.9612193,1.3795893,-1.305057,0.32205734,-4.240325450897217
-0.58609915,-0.36465585,-1.2699128,0.32756147,0.56649524,-2.380798816680908
1.3012934,-0.67640644,-0.45405015,-0.35611683,2.0825148,-11.385919570922852
0.13375044,-0.75865716,1.3283015,0.3578141,0.3150328,0.7865835428237915
-1.5588087,-0.43831664,0.18559353,1.0699836,-0.32428035,-1.4771177768707275
0.56772244,0.27307788,0.14428827,-0.14966375,-2.3247783,-15.689249992370605
1.5222663,-0.7144577,-1.0582852,-0.14907403,-0.6556423,0.5481915473937988
-1.2521102,-1.6996706,0.5780499,-0.062328435,1.5335066,-8.379096031188965
-0.69928145,-1.2231338,-1.5060098,0.1407754,-0.6818101,-2.517894744873047
-0.9437753,-1.8224052,1.0371256,0.81032276,0.29360974,0.47841760516166687
1.1001141,0.31079024,-0.14739285,-0.011303809,-0.34275478,0.7510038614273071
-0.49208838,-0.1267241,-1.2182683,-1.7529941,0.8625016,1.5474185943603516
0.5723757,0.5092486,-1.1300708,0.3152935,-1.8102779,-9.971550941467285
-0.93706477,-0.9342045,-1.0120023,1.9712524,0.22333214,-5.076520919799805
-0.9102799,-1.0921597,0.6394302,0.104819655,0.15781422,-0.8509461879730225
0.17484504,-0.27800226,0.18379074,-0.12179756,-0.47143373,-0.5366747975349426
2.039953,0.137885,-1.2308061,-0.5935103,1.5370233,-3.586376428604126
-1.1447512,0.8240769,-1.6405675,0.4269625,1.4259628,-8.645782470703125
-0.9252734,0.94151485,-0.23226671,-1.8606813,-0.31791547,-0.3641355037689209
0.70479107,0.14595316,-0.786925,-1.1276221,0.5237848,1.6564477682113647
-0.054761417,0.48672032,1.8757933,0.94711596,-0.10477659,3.465491771697998
0.10064147,-1.1877884,-1.9950932,1.383457,0.08418757,-5.440872669219971
0.5810098,0.31396517,-0.69906974,0.75542015,-0.5126792,-1.263692855834961
1.856682,1.4896228,0.887564,-0.7916418,-0.46065125,-0.18518221378326416
1.23159,-0.23394525,-0.6134357,-0.85586864,0.12948157,2.2313342094421387
0.5301477,-2.0235481,-1.004244,0.6260454,0.38523668,-1.1724789142608643
-0.07068747,-0.56386346,-0.006612665,0.76391554,1.6037561,-7.796891212463379
0.001787259,1.154333,-1.9721304,1.4265591,-1.80974,-15.450409889221191
0.22161987,-0.8035865,-0.61539996,0.45331803,1.0092084,-3.391828775405884
0.0039934083,-1.4722258,-0.2284238,-0.2321964,0.6991825,-1.356496810913086
-1.54828,0.3087668,-0.23061644,-0.86775565,0.032662086,-1.151242971420288
-0.38036093,0.08176377,2.7801824,-0.44706637,-0.3786557,-3.296353340148926
0.8947526,0.34927598,0.23127535,0.3293715,-1.1233157,-2.7384109497070312
1.395724,-0.21130605,-0.5072179,-0.78883636,0.09186731,2.1706290245056152
-0.9067222,0.31175226,-0.72537863,0.40287498,-0.31657332,-1.7918519973754883
-1.0017575,0.96586424,0.3218765,0.7606427,0.10429842,-0.5447260141372681
0.072590895,1.0387752,-0.051622428,-0.016317701,-1.8090264,-9.743453025817871
-0.67265385,-1.3238654,-1.0236918,0.21829407,-0.24524792,-1.3000251054763794
0.48476452,0.05250004,0.9524732,-0.9150265,0.6067037,-2.3625800609588623
0.21547398,0.39772817,1.4652199,-0.4507431,0.11255754,-1.1434091329574585
0.44685763,0.4246221,0.7802606,-1.0727924,-1.0676761,-4.647054195404053
-1.4564939,-1.1449245,-1.1274122,0.6312053,0.35858342,-3.2654972076416016
1.2599152,-2.1897824,0.8995701,-0.24698344,1.7663918,-8.544861793518066
-1.2295213,-0.17727637,-1.2037201,-0.83619636,-0.94429356,-1.8914995193481445
0.849572,-0.06642463,-1.0884694,-1.5566878,-0.5481516,3.336975574493408
1.1432216,-0.23283572,0.020287292,0.63047177,1.2118523,-3.236955165863037
-0.08024429,1.7957134,2.7661746,-0.47125834,0.2636503,-2.895944356918335
-0.76359785,0.15886815,0.27596357,-0.7212175,-0.5394595,-2.0347070693969727
-1.100145,0.14912549,-0.50871557,-0.06518091,-0.6648398,-2.359863758087158
0.28071102,-1.6422541,0.4440014,-0.2017018,1.4607995,-6.300205707550049
0.57771254,-0.023773605,1.0574087,0.22451685,-1.8106692,-8.783044815063477
2.1261673,1.1525267,0.48063385,-0.55811864,-0.32303184,1.276617169380188
3.061833,1.181944,1.1111989,-0.122688636,-0.8259374,0.742652177810669
0.5847728,0.711889,0.75032276,-0.43356454,1.2913431,-5.068554878234863
1.0654404,-1.1496094,-0.31735164,-1.4154457,-0.5378677,1.0959234237670898
-0.12896976,-0.43215486,-0.1544765,-0.9801396,0.1343232,0.11971912533044815
-0.5862924,1.0873647,0.9749803,0.65633947,-0.7298279,-0.904402494430542
1.2544863,-2.2365994,-0.8616612,-0.3733266,0.75314784,0.1961534023284912
-0.066842586,-0.044139434,-0.40153876,0.21247911,-0.6703711,-1.58567214012146
-1.0155205,-0.4221092,1.4166348,1.9278816,0.044550918,4.440733432769775
-0.5841631,-0.32442716,0.8669598,-0.30359766,-0.21491349,-1.2491405010223389
0.049243715,-1.2786442,1.7304938,-0.52478343,0.31773326,-2.0698885917663574
0.14616632,0.06538117,-0.52572984,-0.06798379,1.378244,-5.481021404266357
-0.5900165,1.2721446,-1.1808345,-0.15537217,-0.8622833,-2.453676223754883
-0.48274845,0.42476404,-1.0122164,0.26159236,0.14019759,-1.0712906122207642
-0.51628596,0.9445739,0.19881253,0.7987301,-0.8797675,-2.520663261413574
-0.47900558,0.5663211,0.046303052,-0.09166193,1.2730308,-5.349315643310547
1.3609273,-0.26719284,-0.8816491,0.015632832,0.38334325,0.8925058245658875
1.1710191,0.19248995,0.5126348,0.564359,1.7545441,-7.485635757446289
0.55322164,1.5812818,-0.59675956,0.95768297,-1.6929171,-9.187695503234863
-0.23655142,0.55597675,0.49753198,-1.298459,0.14220409,-1.5892671346664429
0.8076425,1.094341,0.00971951,-0.47855937,-0.43310606,0.23559719324111938
-0.6761044,-0.06859657,-0.25281852,0.2788429,-0.46196312,-1.4573274850845337
1.3014126,1.3884423,0.82635045,1.0705528,-1.4031979,-2.8361763954162598
-0.5091519,-0.47328252,-0.696766,1.4052227,1.5510705,-9.684833526611328
-0.30091932,-1.6116242,-1.4051238,-2.1335812,1.1394447,1.79996919631958
-0.27273512,-0.17333336,-1.5655848,0.18636541,-0.37937537,-1.2880537509918213
1.1042376,0.058968555,-1.4238962,0.21684341,0.16428497,0.4057438373565674
-0.033145737,1.041932,0.4950999,-0.48498306,-0.5201152,-1.3249353170394897
-0.35821164,-1.2847345,-1.76174,-0.1270752,-0.7979241,-1.820513367652893
-0.35061944,0.406781,-1.1427218,0.028919632,1.8503768,-10.688396453857422
-1.7334235,-2.1410258,-0.076346636,-0.56003237,0.97472703,-4.4981889724731445
0.35290605,-2.6376386,1.1614319,0.1728844,-0.020718686,0.7532051801681519
-0.5069242,-0.041389503,-0.82536995,0.37073603,0.91730416,-3.643253803253174
0.6360647,0.7111122,1.2642082,-1.1175077,-0.40748215,-2.6875851154327393
-0.11688437,-0.16214444,-0.89025086,-0.8066716,0.39687678,0.8468623757362366
0.8892032,-0.06556782,1.0813593,-1.0576949,-1.2790183,-6.3059563636779785
0.34089413,-0.9145639,-0.5445341,-0.11725858,-0.24812193,0.28390321135520935
-0.3041057,1.1459519,0.24379575,-0.16880952,0.07023962,-0.401216596364975
0.8340466,1.4248132,0.45804447,-1.8004931,-0.00585749,-0.8154681324958801
1.4860318,-0.10256459,-1.2418202,-0.41938454,1.237333,-2.065347194671631
-1.0789946,1.3438867,-0.34766704,-2.5264904,1.3161486,-4.518981456756592
1.9283636,1.4900168,-0.36151806,1.2546566,-0.8728851,-1.2645835876464844
-1.4328276,-1.0043315,-0.8249378,0.94047034,-0.43421343,-3.5501105785369873
-1.6332554,-0.29608756,-1.0040884,-0.5111919,0.46636286,-1.2591745853424072
0.59956676,0.30162796,0.41994452,0.9858596,1.5037806,-5.3564887046813965
1.7601501,-1.0454023,-1.050249,-0.7247737,1.0348438,0.06983065605163574
-0.06674942,-0.0077354624,-0.7189932,-0.14761361,2.02854,-12.1994047164917
0.41434246,-0.82797647,0.42646453,-1.8789774,-0.44143552,-1.772887945175171
-0.53905934,1.4142822,1.3609949,-1.2983809,0.060116567,-4.084080696105957
2.4220848,0.9742705,0.033642936,1.257641,1.470325,-3.978860855102539
1.4894001,1.0255122,-0.03719911,0.9196912,-1.5489527,-5.776786804199219
-1.1228758,-0.4337398,1.4112899,0.72578484,-0.23210923,0.7640857696533203
0.21451764,1.4877985,-0.7463082,1.0503513,-0.6334714,-2.557112216949463
-1.5117326,1.2816393,1.0154569,1.2595919,-0.90810895,-1.427595615386963
-0.094873525,2.1701777,-0.70135933,0.35045755,-0.97809523,-3.456477642059326
0.58744407,1.1668102,0.2081421,-0.010224085,-1.59698,-7.067846775054932
0.54826224,0.11831594,-0.13984415,0.22198972,-1.8847928,-10.171156883239746
0.280696,0.9803556,0.6586914,2.1535516,0.111044966,3.0807547569274902
-1.221026,0.71711195,0.52125865,-0.6055138,-1.0032679,-4.871923923492432
1.2920419,0.040671073,2.8407564,0.6180744,-0.6693127,3.4597008228302
0.18664402,-0.03614689,0.9311444,0.4319118,1.4464399,-5.285576343536377
0.9938072,0.06638219,-1.330509,-1.5594145,0.70698315,3.6439619064331055
-0.45118785,0.21741526,1.3589947,-0.16605276,-0.60541654,-2.0021049976348877
0.09955392,0.31628537,-1.1362851,-1.3024386,0.44982633,2.4524059295654297
-0.025792679,-0.3655786,-0.48414946,-1.1399101,0.06376778,1.0657819509506226
-1.0029247,1.1793344,-0.42697388,-0.22130707,-0.5188896,-1.6216793060302734
0.6711616,0.05619184,-1.0135175,-0.9662078,-0.99320143,-0.3296487331390381
-0.534231,-0.30043182,0.7817983,1.8867573,0.41208884,1.9064445495605469
-1.699773,-0.94728893,0.17227088,1.742158,-0.05731846,-1.1093829870224
-0.018851133,0.98923475,0.44373485,-0.79682595,-0.66486603,-2.0521504878997803
-0.27447054,0.12961374,-0.89632565,-0.6661839,0.53405416,0.06412327289581299
-0.31655088,0.1426496,0.07048562,1.1944696,-1.2407503,-4.766549587249756
-0.4518336,-0.5516147,0.48211727,-0.9077616,0.6000892,-2.407449722290039
-0.68080443,-0.14845477,-0.6536398,1.1942222,0.26866156,-2.458523750305176
1.2882351,-0.27571863,-0.53017616,-0.107571185,0.5070919,0.6308718919754028
-0.361602,-1.0135967,1.0571138,0.39048237,1.793258,-9.183355331420898
0.36398637,1.1555659,0.5207432,0.84623486,-0.36423412,0.8473289012908936
0.9487522,0.04301308,-0.8765175,1.2128327,2.4789188,-19.61250114440918
0.11842693,0.5725946,1.0955895,0.41794273,0.32967275,0.7081618905067444
0.9786934,1.2548547,1.0849894,0.64716953,0.8522465,0.20406508445739746
-0.11025566,-0.648069,-0.09712037,0.60495996,-1.590973,-7.821349143981934
-1.2352376,-1.2007561,0.9559284,-1.0883727,-0.9845314,-6.223956108093262
-0.7559123,0.41174582,-0.39495632,-1.1752114,0.07443827,0.1557789146900177
-0.3407816,-0.4639917,-0.82682747,0.6956013,1.254511,-6.212459564208984
0.8263006,-0.40806967,-2.1724634,0.23693849,1.2102921,-4.59760046005249
-0.17538327,-0.0800727,0.7081171,-1.6980236,-0.72058314,-4.137902736663818
-0.42333427,-0.592143,0.26919422,0.37367138,-1.242708,-4.855123519897461
-2.2839377,-0.45745066,-0.16656463,1.0286187,0.68440664,-4.031838417053223
1.9666531,-1.0469542,0.7303214,-0.5578635,0.4453623,0.5567709803581238
1.4747326,-0.2919044,1.3608061,-0.57751226,-1.3151995,-5.286280632019043
-0.1843307,0.800938,-1.2213259,0.31261587,1.0803425,-4.449362277984619
0.9136608,-0.7400843,-1.545795,-0.4084032,0.40756962,1.6779370307922363
-0.018700598,-1.5275863,-0.32623664,-1.1458964,0.35467333,0.35158663988113403
1.515442,-0.58223045,-0.18541154,-0.17895958,0.3325297,1.250076413154602
-0.25233647,-1.4262807,0.42106348,-0.07064197,1.5506828,-7.525676727294922
-1.5780413,1.1994644,0.660997,-0.2911156,-0.16072622,-2.040393114089966
-1.4855938,-1.7109705,-0.6741095,0.8986972,-0.3867595,-3.1459832191467285
0.23547116,1.197675,-0.60532933,-0.13683154,-1.5161177,-6.494711399078369
1.3032503,1.3372983,-0.13319704,-0.19218001,0.116715044,1.313578724861145
-0.14172797,-0.88256705,0.19097291,0.9682489,1.5340263,-6.8316192626953125
0.42972082,-1.6350471,0.7976354,0.110916264,0.065398484,0.5938313603401184
-2.3247304,1.1983804,-1.4970144,-0.54864126,-0.9621409,-3.459228038787842
-0.9244467,-0.719395,-0.56698686,-0.56022584,-2.232465,-15.240865707397461
-1.1561897,1.0484967,-1.268359,1.9669794,1.2521207,-10.849281311035156
-0.634184,-0.81324935,-0.33019656,0.44036028,1.7169383,-9.768625259399414
-0.24467751,-0.7919107,1.8519874,0.09114007,1.1955452,-4.19508171081543
-0.6376692,-0.91014206,-0.8717298,0.87380904,-0.03725744,-2.1652843952178955
0.14026956,-1.8082411,1.253713,0.11719356,0.82828444,-1.6240415573120117
-1.9037721,0.8092185,1.3695097,0.70961255,-0.7414726,-1.609474539756775
0.43727,-0.7112291,-1.0561848,1.167144,0.07232157,-2.043860673904419
0.6112203,-0.35267448,-0.80701584,-0.80931646,0.18664148,1.8129774332046509
1.149723,0.8197486,-0.6649512,1.5443511,0.48141295,-1.599388599395752
0.5913349,-0.48181787,0.1652227,-0.5172317,0.31484383,0.12303811311721802
-0.14296994,-0.2147428,-0.1772363,-1.3812965,-1.400817,-5.540203094482422
1.6642989,-0.094863504,-0.20562954,0.71610725,-0.9495345,-1.3350540399551392
2.0539622,0.56128204,-0.9372671,-0.15104143,-0.23898746,2.1657495498657227
1.426503,0.120295815,0.25485882,3.7168472,-1.0286436,0.14672255516052246
0.92399436,0.44166356,0.34556657,2.2065651,1.3032587,-2.6464247703552246
1.6939247,0.19167136,0.96838236,0.010068972,-0.5603743,0.7713677287101746
0.321163,-0.11225603,-0.111900054,2.2866125,0.6694763,-1.5351765155792236
-0.7109681,-2.1008008,0.25888848,2.1732678,-1.2368068,-4.174773216247559
-1.0554856,1.4823413,-1.4005376,1.5915658,-1.5020636,-12.282166481018066
-0.5652803,-0.29696888,0.10993064,0.6626943,0.9993186,-3.415492534637451
-0.18385883,0.47509345,-0.730127,-0.287859,0.45249277,-0.37776070833206177
0.6724556,0.13584724,-0.42155,-0.49693716,-1.03071,-2.095665693283081
-0.40581346,-1.3545619,-1.1924525,1.3287101,-1.8400666,-13.732195854187012
0.037401725,-0.2824852,-0.51116145,-1.9726616,0.3379355,1.7114976644515991
-0.25311804,-0.20857641,0.51738816,-1.3677864,0.11382368,-1.7073384523391724
0.9640037,-0.51646936,-0.3720654,-1.205943,0.70900637,0.35331296920776367
0.32850885,1.1959072,-0.3614949,-0.11836502,0.8257742,-1.6316235065460205
-0.304127,0.21630685,1.2268496,0.45796648,-0.47464815,0.14371240139007568
-0.6649556,0.0006573339,-0.960617,-1.0290544,-0.12673162,1.263916015625
0.08653951,-0.13183095,0.4338707,-0.013977998,-1.6642742,-8.235015869140625
0.24406204,-0.38899553,0.65027255,-0.59393096,0.1059891,-0.5620729923248291
-1.7441192,-0.051764395,1.2193269,0.8925733,-0.4456471,-0.16324591636657715
-0.1501918,0.22006346,-1.0409714,0.31644344,-1.4651196,-7.248735427856445
-0.2892501,1.0237623,-1.217382,-0.8094653,1.6341724,-6.329951763153076
0.49582422,0.30873132,0.6220736,-0.2278101,1.1993355,-4.1028218269348145
-0.07066178,0.28577086,-0.5746271,-1.0186057,0.72638816,-0.482944130897522
-1.3673192,0.4851118,-1.3635423,2.0754414,1.6496954,-15.1917085647583
-0.41263905,0.4111327,0.2058328,-0.27303192,-0.39382413,-0.9903292655944824
0.25818253,1.3134614,0.46157333,0.19048028,0.16634968,0.3510071039199829
-1.8798065,-0.35868835,0.3853479,-0.6065815,-0.61209184,-3.4712653160095215
2.0586598,0.030195644,-0.44126654,1.4401298,-0.72478825,-0.7882564067840576
-1.2138375,0.9272567,-0.3224536,0.14295919,0.5089287,-2.0830583572387695
0.13914138,0.8031313,0.26063442,-0.55618566,-1.3809191,-5.871593475341797
0.76895994,-0.9194402,-0.5040384,-1.1155401,1.6146863,-5.92812442779541
0.7075272,0.41853973,-1.4774674,0.4703439,1.0471725,-3.9720194339752197
0.89759815,-1.1976626,0.087291375,0.5207095,-1.7872223,-8.593984603881836
-1.9684228,-1.6250126,-1.5631621,0.5589048,0.38814223,-4.167703628540039
-0.25369838,-0.15486212,-0.2059651,-1.5854963,1.186278,-3.8223509788513184
1.0141588,0.9918537,1.175879,-1.1590086,0.05844279,-1.7217955589294434
1.7371261,0.26117745,1.8264333,-0.17285115,1.2292008,-3.4270801544189453
1.3198445,-0.29982194,-0.84140104,1.0657175,0.95659,-3.218740463256836
1.2309463,-0.75043947,0.725986,1.3367505,1.5118389,-3.6851000785827637
-0.7253194,1.7417184,-0.6392923,-0.27562112,-0.6139146,-1.5035878419876099
-1.5004325,0.6182103,-0.23210864,-0.2764944,-0.29938993,-1.6409820318222046
-0.5107624,-0.7368334,-0.62852585,0.5124457,0.3347734,-1.4911527633666992
-0.6041628,0.25216058,-0.37691918,1.2134902,0.47568777,-2.197774887084961
0.3055975,-0.33827406,-0.62597585,-1.09468,-0.61850446,0.5284405946731567
0.98255974,-0.16421245,2.8552287,-1.1426871,-0.9568101,-8.289162635803223
-0.019073747,0.32959682,0.112169705,0.69544446,0.41420367,-0.3777521848678589
0.16389343,1.3525215,-0.102446906,0.27953708,-0.53508514,-0.7523303031921387
-0.22357927,0.45577368,0.4102383,-0.17656192,-0.015692595,-0.3691829741001129
-0.021697965,0.22082444,-2.1809156,0.5935581,-0.64329535,-3.852185010910034
0.8958076,1.4041729,-1.1147614,-0.81926996,-0.4295628,2.168816089630127
-0.5475932,0.526734,-1.1842319,2.6605434,-0.35698557,-7.23130989074707
-1.3306351,-0.03189152,1.5763478,0.64367384,0.15329261,0.6281766891479492
-0.28476205,1.0708313,-0.54573244,0.6267456,-1.4482394,-7.261025428771973
-0.30443293,-2.84005,-0.7392411,1.8042119,1.3239765,-8.230669021606445
-0.8360671,-0.08516174,0.15958364,1.6958457,0.24731526,-0.47830313444137573
-0.75929546,1.1215717,-0.6563681,-1.533047,0.12793052,1.2040921449661255
1.8573511,-0.20737723,1.1270285,0.5524938,-1.2843807,-1.8461976051330566
-0.7122171,-1.8665878,-0.036388025,1.0769606,0.89337724,-3.184962749481201
0.72262555,-0.044980865,-0.43555653,0.7000172,0.4208467,-0.41850441694259644
0.564265,0.66764396,0.19355801,2.3232625,0.90364087,-0.9860632419586182
-0.04442405,-0.3469068,0.48230377,1.1094313,-0.6758696,-0.344657301902771
0.88544595,-0.9975042,-1.2376456,0.50022143,0.7236948,-1.9239503145217896
-0.6315815,0.9004961,-0.48649487,-0.9635047,1.2895303,-4.682765960693359
0.034089793,0.8786122,-0.51924384,0.0006490437,-0.70733595,-1.4675565958023071
1.2975217,0.24845523,1.2176653,-3.1483827,0.48512375,-7.075866222381592
-1.1960866,-1.6823937,0.14390397,0.44129714,-0.10250958,-1.1006025075912476
0.21755257,1.3263826,-0.5892803,0.24854873,1.045402,-3.353973627090454
0.33681664,-1.8051252,1.3087887,-1.025912,1.781123,-11.865785598754883
-0.11586471,-0.36713955,-0.8575444,0.28172085,-0.36322227,-0.9948322176933289
-0.63672686,0.4750225,-0.19176908,0.38824332,0.99721974,-3.768974781036377
-0.1634304,-1.154641,-0.123055845,0.07987799,1.3964128,-6.032995700836182
-1.209981,-0.27775526,-0.4874745,0.07176434,0.8897464,-3.654893636703491
-0.87956804,-0.6982924,-0.143656,-1.3569167,0.42742544,-1.0377870798110962
-0.5654113,1.4810514,0.35412097,-1.4842814,-3.2425735,-33.15949249267578
-2.3809426,0.1916108,0.24379769,-0.1442972,-0.40238342,-2.9370386600494385
-3.050462,0.8000281,1.2307761,0.34428117,-1.6144542,-10.022382736206055
-2.1350138,1.1568967,0.57396793,-0.52494156,1.4341899,-8.908315658569336
-0.79558104,-0.8649628,0.26532787,0.22127159,-0.07484047,-0.6949652433395386
-0.4750921,-0.24472696,1.0246204,-4.1896263e-05,-0.41255537,-0.9857838153839111
-2.005668,0.24459757,-0.34803227,-0.50395054,-0.96151716,-4.428431510925293
1.950125,0.67930454,-1.4729248,-1.9524176,-0.5159865,6.902927398681641
0.36608714,-1.6786469,-0.60937107,0.21357858,1.2102437,-4.2882795333862305
-1.5786694,1.7521274,0.17597593,0.10580025,1.4775561,-8.090948104858398
0.5503205,0.87961656,-0.413599,0.7085535,-2.3216634,-16.20615577697754
-0.65005904,0.44182593,-2.1506484,1.9000362,1.1090398,-12.51258659362793
-0.33106145,-1.2277756,0.6709011,-0.6501578,-0.41125575,-1.7108385562896729
-0.04170636,-0.05144318,0.73039025,-1.3381941,3.1884809,-32.49574661254883
0.54428965,1.3833741,0.33288965,-0.84562856,-0.3505911,-0.38745468854904175
0.69070727,0.5686165,0.31517363,0.7414136,0.7501464,-0.5301034450531006
-1.0853933,0.70929456,-0.20976637,-0.70777965,-0.02686364,-0.7906215190887451
-0.78928065,1.9666333,1.588449,-0.4572793,-0.11546188,-2.2820045948028564
-0.887167,0.21003695,0.19899395,0.3366041,-0.53243804,-1.6036734580993652
-0.6992243,-1.9201156,-0.6189465,1.5708873,-0.78720033,-4.502867698669434
0.76275086,0.010821154,0.55182254,-0.39630997,-1.2468864,-4.338811874389648
-0.31718722,-0.15527445,-0.84205234,-0.008751715,-0.40961775,-0.8058085441589355
0.78206825,0.7663299,0.120327644,0.7095873,0.036405273,0.9488581418991089
-2.8116555,0.39703038,-1.231461,0.43975213,-0.56750417,-4.8609137535095215
-1.9948034,0.087225266,-0.24159093,0.8457107,0.274746,-2.6298916339874268
1.0234545,-0.644514,0.3137856,-0.38756245,-0.32561317,0.462159663438797
-0.26816654,0.38487554,0.4021333,-0.6642622,1.0419796,-4.059574604034424
0.38288242,0.9871866,0.30332443,0.9362168,0.14484887,0.8878936767578125
-0.01083922,-1.5392431,1.0757695,0.19706622,-0.87132895,-1.8644859790802002
1.7944098,-0.959571,-0.07140529,1.2312654,-0.38473618,1.1745061874389648
-1.5139108,0.31689116,0.40700585,0.8165614,-2.1618595,-14.870129585266113
-0.26456165,-1.241549,0.4153923,0.08772772,-0.038661458,-0.19616295397281647
1.5310221,1.472708,0.5827555,0.522543,-0.5270578,1.3066819906234741
-0.4204172,0.29543984,-0.05831187,-1.2456957,-1.8681841,-10.745474815368652
0.59881705,-1.8270721,1.3629578,-0.7069516,-1.3534342,-6.823625564575195
-2.722458,1.9107112,1.6609846,1.1121557,-0.5140298,0.17940914630889893
-0.12384248,-0.09194145,-1.8136562,0.64570475,-0.05423685,-2.4748401641845703
0.19823214,-0.5901264,-0.24400967,-1.370207,-1.0448191,-2.4080214500427246
-0.50173855,0.09707041,0.41386768,-0.9642638,-1.0989132,-4.922724723815918
-0.4730932,0.6624125,-0.7047521,0.012037997,0.017268555,-0.4909554123878479
0.5749628,0.64584047,0.2286525,0.7539922,-0.0018650364,0.9197567701339722
1.6679903,0.65833956,0.30319345,0.238854,-0.15397349,1.7417048215866089
-0.77087325,0.34584525,0.4002458,-1.6619165,-0.35366377,-2.4764575958251953
-0.12900408,-0.3002559,2.0644994,-0.6444505,-0.92325807,-5.347155570983887
-0.9703094,-1.2386363,0.5249672,-0.30958524,1.2671068,-6.112032413482666
0.756672,-1.4112506,-0.23234594,0.6818878,-0.35106844,0.07005715370178223
-0.18333887,-0.31924388,1.7576395,1.636165,-1.6965309,-3.066413402557373
0.5061926,-0.42734626,1.0677489,1.4278872,-1.4572344,-2.8151533603668213
0.13046978,0.75208133,0.201798,0.40546837,-1.8952267,-10.481537818908691
0.9839049,0.83333296,0.072716065,-0.8047669,0.9219465,-1.6830904483795166
0.27230084,-2.6805665,-0.08885034,0.03209197,1.1246748,-3.5280821323394775
-0.9347964,-2.132479,-0.35936326,-1.00136,0.15363309,-0.2859017252922058
-0.83353376,-1.4992276,0.49888843,-0.14686565,1.0047318,-4.008530616760254
-1.883778,-1.5221984,0.5545805,1.6435548,1.4203719,-6.113180160522461
-0.54037476,0.30911225,-0.5472222,-0.2890325,-0.46167788,-0.8634841442108154
0.19996695,1.4684179,0.15791167,-0.8166109,-1.4912044,-6.72900915145874
-0.080558985,-1.3372177,-1.0415736,-0.63775307,-0.6652585,-0.07973217964172363
-1.2484705,-0.7738108,-1.5658594,-0.9235983,0.35130045,1.2737435102462769
2.1543934,-0.22106747,0.3009347,0.4940688,0.4741108,1.777415156364441
